"Código Localidade";"Nome Localidade";"Ano";"Faixa Etária - Escolar";"Total"
80056;"Pari";2011;"Total Geral da População";17.475
80057;"Parque do Carmo";2011;"00 a 03 anos";3.930
80057;"Parque do Carmo";2011;"04 a 05 anos";1.967
80057;"Parque do Carmo";2011;"06 anos";1.010
80057;"Parque do Carmo";2011;"07 a 10 anos";4.285
80057;"Parque do Carmo";2011;"11 a 14 anos";4.602
80057;"Parque do Carmo";2011;"15 a 17 anos";3.315
80057;"Parque do Carmo";2011;"18 a 19 anos";2.253
80057;"Parque do Carmo";2011;"Total da Seleção";21.362
80057;"Parque do Carmo";2011;"Total Geral da População";68.598
80058;"Pedreira";2011;"00 a 03 anos";8.820
80058;"Pedreira";2011;"04 a 05 anos";4.296
80058;"Pedreira";2011;"06 anos";2.210
80058;"Pedreira";2011;"07 a 10 anos";9.547
80058;"Pedreira";2011;"11 a 14 anos";10.562
80058;"Pedreira";2011;"15 a 17 anos";7.647
80058;"Pedreira";2011;"18 a 19 anos";5.158
80058;"Pedreira";2011;"Total da Seleção";48.240
80058;"Pedreira";2011;"Total Geral da População";145.874
80059;"Penha";2011;"00 a 03 anos";5.557
80059;"Penha";2011;"04 a 05 anos";2.686
80059;"Penha";2011;"06 anos";1.363
80059;"Penha";2011;"07 a 10 anos";5.761
80059;"Penha";2011;"11 a 14 anos";6.327
80059;"Penha";2011;"15 a 17 anos";4.813
80059;"Penha";2011;"18 a 19 anos";3.457
80059;"Penha";2011;"Total da Seleção";29.964
80059;"Penha";2011;"Total Geral da População";127.999
80060;"Perdizes";2011;"00 a 03 anos";3.899
80060;"Perdizes";2011;"04 a 05 anos";1.905
80060;"Perdizes";2011;"06 anos";940
80060;"Perdizes";2011;"07 a 10 anos";3.699
80060;"Perdizes";2011;"11 a 14 anos";3.756
80060;"Perdizes";2011;"15 a 17 anos";2.969
80060;"Perdizes";2011;"18 a 19 anos";2.371
80060;"Perdizes";2011;"Total da Seleção";19.539
80060;"Perdizes";2011;"Total Geral da População";111.591
80061;"Perus";2011;"00 a 03 anos";5.050
80061;"Perus";2011;"04 a 05 anos";2.422
80061;"Perus";2011;"06 anos";1.250
80061;"Perus";2011;"07 a 10 anos";5.470
80061;"Perus";2011;"11 a 14 anos";6.136
80061;"Perus";2011;"15 a 17 anos";4.374
80061;"Perus";2011;"18 a 19 anos";2.914
80061;"Perus";2011;"Total da Seleção";27.616
80061;"Perus";2011;"Total Geral da População";81.021
80062;"Pinheiros";2011;"00 a 03 anos";2.209
80062;"Pinheiros";2011;"04 a 05 anos";1.008
80062;"Pinheiros";2011;"06 anos";491
80062;"Pinheiros";2011;"07 a 10 anos";1.937
80062;"Pinheiros";2011;"11 a 14 anos";2.005
80062;"Pinheiros";2011;"15 a 17 anos";1.568
80062;"Pinheiros";2011;"18 a 19 anos";1.223
80062;"Pinheiros";2011;"Total da Seleção";10.441
80062;"Pinheiros";2011;"Total Geral da População";65.446
80063;"Pirituba";2011;"00 a 03 anos";8.408
80063;"Pirituba";2011;"04 a 05 anos";4.000
80063;"Pirituba";2011;"06 anos";2.031
80063;"Pirituba";2011;"07 a 10 anos";8.633
80063;"Pirituba";2011;"11 a 14 anos";9.514
80063;"Pirituba";2011;"15 a 17 anos";7.091
80063;"Pirituba";2011;"18 a 19 anos";4.959
80063;"Pirituba";2011;"Total da Seleção";44.636
80063;"Pirituba";2011;"Total Geral da População";168.263
80064;"Ponte Rasa";2011;"00 a 03 anos";4.487
80064;"Ponte Rasa";2011;"04 a 05 anos";2.168
80064;"Ponte Rasa";2011;"06 anos";1.115
80064;"Ponte Rasa";2011;"07 a 10 anos";4.849
80064;"Ponte Rasa";2011;"11 a 14 anos";5.454
80064;"Ponte Rasa";2011;"15 a 17 anos";4.003
80064;"Ponte Rasa";2011;"18 a 19 anos";2.785
80064;"Ponte Rasa";2011;"Total da Seleção";24.861
80064;"Ponte Rasa";2011;"Total Geral da População";93.469
80065;"Raposo Tavares";2011;"00 a 03 anos";5.814
80065;"Raposo Tavares";2011;"04 a 05 anos";2.914
80065;"Raposo Tavares";2011;"06 anos";1.485
80065;"Raposo Tavares";2011;"07 a 10 anos";6.184
80065;"Raposo Tavares";2011;"11 a 14 anos";6.510
80065;"Raposo Tavares";2011;"15 a 17 anos";4.760
80065;"Raposo Tavares";2011;"18 a 19 anos";3.228
80065;"Raposo Tavares";2011;"Total da Seleção";30.895
80065;"Raposo Tavares";2011;"Total Geral da População";100.863
80066;"República";2011;"00 a 03 anos";2.153
80066;"República";2011;"04 a 05 anos";928
80066;"República";2011;"06 anos";442
80066;"República";2011;"07 a 10 anos";1.714
80066;"República";2011;"11 a 14 anos";1.807
80066;"República";2011;"15 a 17 anos";1.444
80066;"República";2011;"18 a 19 anos";1.306
80066;"República";2011;"Total da Seleção";9.794
80066;"República";2011;"Total Geral da População";57.521
80067;"Rio Pequeno";2011;"00 a 03 anos";6.323
80067;"Rio Pequeno";2011;"04 a 05 anos";2.987
80067;"Rio Pequeno";2011;"06 anos";1.504
80067;"Rio Pequeno";2011;"07 a 10 anos";6.283
80067;"Rio Pequeno";2011;"11 a 14 anos";6.764
80067;"Rio Pequeno";2011;"15 a 17 anos";4.945
80067;"Rio Pequeno";2011;"18 a 19 anos";3.507
80067;"Rio Pequeno";2011;"Total da Seleção";32.313
80067;"Rio Pequeno";2011;"Total Geral da População";118.993
80068;"Sacomã";2011;"00 a 03 anos";12.773
80068;"Sacomã";2011;"04 a 05 anos";6.268
80068;"Sacomã";2011;"06 anos";3.187
80068;"Sacomã";2011;"07 a 10 anos";13.388
80068;"Sacomã";2011;"11 a 14 anos";14.415
80068;"Sacomã";2011;"15 a 17 anos";10.688
80068;"Sacomã";2011;"18 a 19 anos";7.477
80068;"Sacomã";2011;"Total da Seleção";68.196
80068;"Sacomã";2011;"Total Geral da População";249.439
80069;"Santa Cecília";2011;"00 a 03 anos";3.109
80069;"Santa Cecília";2011;"04 a 05 anos";1.384
80069;"Santa Cecília";2011;"06 anos";673
80069;"Santa Cecília";2011;"07 a 10 anos";2.709
80069;"Santa Cecília";2011;"11 a 14 anos";2.931
80069;"Santa Cecília";2011;"15 a 17 anos";2.342
80069;"Santa Cecília";2011;"18 a 19 anos";1.923
80069;"Santa Cecília";2011;"Total da Seleção";15.071
80069;"Santa Cecília";2011;"Total Geral da População";84.235
80070;"Santana";2011;"00 a 03 anos";4.251
80070;"Santana";2011;"04 a 05 anos";1.956
80070;"Santana";2011;"06 anos";985
80070;"Santana";2011;"07 a 10 anos";4.198
80070;"Santana";2011;"11 a 14 anos";4.798
80070;"Santana";2011;"15 a 17 anos";3.792
80070;"Santana";2011;"18 a 19 anos";2.860
80070;"Santana";2011;"Total da Seleção";22.840
80070;"Santana";2011;"Total Geral da População";118.203
80071;"Santo Amaro";2011;"00 a 03 anos";2.729
80071;"Santo Amaro";2011;"04 a 05 anos";1.323
80071;"Santo Amaro";2011;"06 anos";663
80071;"Santo Amaro";2011;"07 a 10 anos";2.719
80071;"Santo Amaro";2011;"11 a 14 anos";2.865
80071;"Santo Amaro";2011;"15 a 17 anos";2.182
80071;"Santo Amaro";2011;"18 a 19 anos";1.561
80071;"Santo Amaro";2011;"Total da Seleção";14.042
80071;"Santo Amaro";2011;"Total Geral da População";71.903
80095;"São Domingos";2011;"00 a 03 anos";4.241
80095;"São Domingos";2011;"04 a 05 anos";2.077
80095;"São Domingos";2011;"06 anos";1.057
80095;"São Domingos";2011;"07 a 10 anos";4.462
80095;"São Domingos";2011;"11 a 14 anos";4.836
80095;"São Domingos";2011;"15 a 17 anos";3.591
80095;"São Domingos";2011;"18 a 19 anos";2.502
80095;"São Domingos";2011;"Total da Seleção";22.766
80095;"São Domingos";2011;"Total Geral da População";84.998
80072;"São Lucas";2011;"00 a 03 anos";6.543
80072;"São Lucas";2011;"04 a 05 anos";3.217
80072;"São Lucas";2011;"06 anos";1.630
80072;"São Lucas";2011;"07 a 10 anos";6.803
80072;"São Lucas";2011;"11 a 14 anos";7.323
80072;"São Lucas";2011;"15 a 17 anos";5.561
80072;"São Lucas";2011;"18 a 19 anos";3.975
80072;"São Lucas";2011;"Total da Seleção";35.052
80072;"São Lucas";2011;"Total Geral da População";142.457
80073;"São Mateus";2011;"00 a 03 anos";8.287
80073;"São Mateus";2011;"04 a 05 anos";3.998
80073;"São Mateus";2011;"06 anos";2.064
80073;"São Mateus";2011;"07 a 10 anos";9.016
80073;"São Mateus";2011;"11 a 14 anos";10.151
80073;"São Mateus";2011;"15 a 17 anos";7.369
80073;"São Mateus";2011;"18 a 19 anos";5.029
80073;"São Mateus";2011;"Total da Seleção";45.914
80073;"São Mateus";2011;"Total Geral da População";155.095
80074;"São Miguel";2011;"00 a 03 anos";5.008
80074;"São Miguel";2011;"04 a 05 anos";2.310
80074;"São Miguel";2011;"06 anos";1.181
80074;"São Miguel";2011;"07 a 10 anos";5.166
80074;"São Miguel";2011;"11 a 14 anos";5.914
80074;"São Miguel";2011;"15 a 17 anos";4.353
80074;"São Miguel";2011;"18 a 19 anos";3.007
80074;"São Miguel";2011;"Total da Seleção";26.939
80074;"São Miguel";2011;"Total Geral da População";91.725
80075;"São Rafael";2011;"00 a 03 anos";8.811
80075;"São Rafael";2011;"04 a 05 anos";4.570
80075;"São Rafael";2011;"06 anos";2.382
80075;"São Rafael";2011;"07 a 10 anos";10.292
80075;"São Rafael";2011;"11 a 14 anos";11.170
80075;"São Rafael";2011;"15 a 17 anos";7.983
80075;"São Rafael";2011;"18 a 19 anos";5.224
80075;"São Rafael";2011;"Total da Seleção";50.432
80075;"São Rafael";2011;"Total Geral da População";145.451
80076;"Sapopemba";2011;"00 a 03 anos";15.636
80076;"Sapopemba";2011;"04 a 05 anos";7.689
80076;"Sapopemba";2011;"06 anos";3.952
80076;"Sapopemba";2011;"07 a 10 anos";17.000
80076;"Sapopemba";2011;"11 a 14 anos";18.790
80076;"Sapopemba";2011;"15 a 17 anos";13.857
80076;"Sapopemba";2011;"18 a 19 anos";9.539
80076;"Sapopemba";2011;"Total da Seleção";86.463
80076;"Sapopemba";2011;"Total Geral da População";285.087
80077;"Saúde";2011;"00 a 03 anos";4.745
80077;"Saúde";2011;"04 a 05 anos";2.196
80077;"Saúde";2011;"06 anos";1.079
80077;"Saúde";2011;"07 a 10 anos";4.331
80077;"Saúde";2011;"11 a 14 anos";4.564
80077;"Saúde";2011;"15 a 17 anos";3.584
80077;"Saúde";2011;"18 a 19 anos";2.747
80077;"Saúde";2011;"Total da Seleção";23.246
80077;"Saúde";2011;"Total Geral da População";131.164
80078;"Sé";2011;"00 a 03 anos";1.103
80078;"Sé";2011;"04 a 05 anos";532
80078;"Sé";2011;"06 anos";270
80078;"Sé";2011;"07 a 10 anos";1.138
80078;"Sé";2011;"11 a 14 anos";1.249
80078;"Sé";2011;"15 a 17 anos";931
80078;"Sé";2011;"18 a 19 anos";723
80078;"Sé";2011;"Total da Seleção";5.946
80078;"Sé";2011;"Total Geral da População";23.960
80079;"Socorro";2011;"00 a 03 anos";1.447
80079;"Socorro";2011;"04 a 05 anos";733
80079;"Socorro";2011;"06 anos";376
80079;"Socorro";2011;"07 a 10 anos";1.582
80079;"Socorro";2011;"11 a 14 anos";1.714
80079;"Socorro";2011;"15 a 17 anos";1.316
80079;"Socorro";2011;"18 a 19 anos";944
80079;"Socorro";2011;"Total da Seleção";8.112
80079;"Socorro";2011;"Total Geral da População";37.604
80080;"Tatuapé";2011;"00 a 03 anos";3.326
80080;"Tatuapé";2011;"04 a 05 anos";1.649
80080;"Tatuapé";2011;"06 anos";841
80080;"Tatuapé";2011;"07 a 10 anos";3.560
80080;"Tatuapé";2011;"11 a 14 anos";3.933
80080;"Tatuapé";2011;"15 a 17 anos";3.084
80080;"Tatuapé";2011;"18 a 19 anos";2.248
80080;"Tatuapé";2011;"Total da Seleção";18.641
80080;"Tatuapé";2011;"Total Geral da População";92.118
80081;"Tremembé";2011;"00 a 03 anos";11.134
80081;"Tremembé";2011;"04 a 05 anos";5.354
80081;"Tremembé";2011;"06 anos";2.752
80081;"Tremembé";2011;"07 a 10 anos";11.956
80081;"Tremembé";2011;"11 a 14 anos";13.439
80081;"Tremembé";2011;"15 a 17 anos";9.930
80081;"Tremembé";2011;"18 a 19 anos";6.724
80081;"Tremembé";2011;"Total da Seleção";61.289
80081;"Tremembé";2011;"Total Geral da População";199.753
80082;"Tucuruvi";2011;"00 a 03 anos";3.751
80082;"Tucuruvi";2011;"04 a 05 anos";1.820
80082;"Tucuruvi";2011;"06 anos";921
80082;"Tucuruvi";2011;"07 a 10 anos";3.877
80082;"Tucuruvi";2011;"11 a 14 anos";4.284
80082;"Tucuruvi";2011;"15 a 17 anos";3.350
80082;"Tucuruvi";2011;"18 a 19 anos";2.496
80082;"Tucuruvi";2011;"Total da Seleção";20.499
80082;"Tucuruvi";2011;"Total Geral da População";98.284
80083;"Vila Andrade";2011;"00 a 03 anos";8.129
80083;"Vila Andrade";2011;"04 a 05 anos";4.031
80083;"Vila Andrade";2011;"06 anos";2.043
80083;"Vila Andrade";2011;"07 a 10 anos";8.462
80083;"Vila Andrade";2011;"11 a 14 anos";8.741
80083;"Vila Andrade";2011;"15 a 17 anos";6.032
80083;"Vila Andrade";2011;"18 a 19 anos";4.173
80083;"Vila Andrade";2011;"Total da Seleção";41.611
80083;"Vila Andrade";2011;"Total Geral da População";130.400
80084;"Vila Curuçá";2011;"00 a 03 anos";8.516
80084;"Vila Curuçá";2011;"04 a 05 anos";4.253
80084;"Vila Curuçá";2011;"06 anos";2.219
80084;"Vila Curuçá";2011;"07 a 10 anos";9.783
80084;"Vila Curuçá";2011;"11 a 14 anos";11.045
80084;"Vila Curuçá";2011;"15 a 17 anos";8.099
80084;"Vila Curuçá";2011;"18 a 19 anos";5.358
80084;"Vila Curuçá";2011;"Total da Seleção";49.273
80084;"Vila Curuçá";2011;"Total Geral da População";149.398
80085;"Vila Formosa";2011;"00 a 03 anos";3.949
80085;"Vila Formosa";2011;"04 a 05 anos";1.915
80085;"Vila Formosa";2011;"06 anos";985
80085;"Vila Formosa";2011;"07 a 10 anos";4.283
80085;"Vila Formosa";2011;"11 a 14 anos";4.853
80085;"Vila Formosa";2011;"15 a 17 anos";3.668
80085;"Vila Formosa";2011;"18 a 19 anos";2.606
80085;"Vila Formosa";2011;"Total da Seleção";22.259
80085;"Vila Formosa";2011;"Total Geral da População";94.762
80086;"Vila Guilherme";2011;"00 a 03 anos";2.489
80086;"Vila Guilherme";2011;"04 a 05 anos";1.171
80086;"Vila Guilherme";2011;"06 anos";589
80086;"Vila Guilherme";2011;"07 a 10 anos";2.466
80086;"Vila Guilherme";2011;"11 a 14 anos";2.670
80086;"Vila Guilherme";2011;"15 a 17 anos";1.964
80086;"Vila Guilherme";2011;"18 a 19 anos";1.411
80086;"Vila Guilherme";2011;"Total da Seleção";12.760
80086;"Vila Guilherme";2011;"Total Geral da População";54.618
80087;"Vila Jacuí";2011;"00 a 03 anos";8.150
80087;"Vila Jacuí";2011;"04 a 05 anos";4.060
80087;"Vila Jacuí";2011;"06 anos";2.102
80087;"Vila Jacuí";2011;"07 a 10 anos";9.117
80087;"Vila Jacuí";2011;"11 a 14 anos";10.129
80087;"Vila Jacuí";2011;"15 a 17 anos";7.419
80087;"Vila Jacuí";2011;"18 a 19 anos";5.045
80087;"Vila Jacuí";2011;"Total da Seleção";46.022
80087;"Vila Jacuí";2011;"Total Geral da População";142.670
80088;"Vila Leopoldina";2011;"00 a 03 anos";1.915
80088;"Vila Leopoldina";2011;"04 a 05 anos";878
80088;"Vila Leopoldina";2011;"06 anos";430
80088;"Vila Leopoldina";2011;"07 a 10 anos";1.716
80088;"Vila Leopoldina";2011;"11 a 14 anos";1.760
80088;"Vila Leopoldina";2011;"15 a 17 anos";1.304
80088;"Vila Leopoldina";2011;"18 a 19 anos";940
80088;"Vila Leopoldina";2011;"Total da Seleção";8.943
80088;"Vila Leopoldina";2011;"Total Geral da População";40.044
80089;"Vila Maria";2011;"00 a 03 anos";6.072
80089;"Vila Maria";2011;"04 a 05 anos";2.938
80089;"Vila Maria";2011;"06 anos";1.489
80089;"Vila Maria";2011;"07 a 10 anos";6.246
80089;"Vila Maria";2011;"11 a 14 anos";6.757
80089;"Vila Maria";2011;"15 a 17 anos";5.035
80089;"Vila Maria";2011;"18 a 19 anos";3.565
80089;"Vila Maria";2011;"Total da Seleção";32.102
80089;"Vila Maria";2011;"Total Geral da População";113.489
80090;"Vila Mariana";2011;"00 a 03 anos";4.196
80090;"Vila Mariana";2011;"04 a 05 anos";1.945
80090;"Vila Mariana";2011;"06 anos";949
80090;"Vila Mariana";2011;"07 a 10 anos";3.760
80090;"Vila Mariana";2011;"11 a 14 anos";3.999
80090;"Vila Mariana";2011;"15 a 17 anos";3.344
80090;"Vila Mariana";2011;"18 a 19 anos";2.750
80090;"Vila Mariana";2011;"Total da Seleção";20.943
80090;"Vila Mariana";2011;"Total Geral da População";130.686
80091;"Vila Matilde";2011;"00 a 03 anos";4.742
80091;"Vila Matilde";2011;"04 a 05 anos";2.297
80091;"Vila Matilde";2011;"06 anos";1.172
80091;"Vila Matilde";2011;"07 a 10 anos";5.004
80091;"Vila Matilde";2011;"11 a 14 anos";5.545
80091;"Vila Matilde";2011;"15 a 17 anos";4.194
80091;"Vila Matilde";2011;"18 a 19 anos";2.964
80091;"Vila Matilde";2011;"Total da Seleção";25.918
80091;"Vila Matilde";2011;"Total Geral da População";105.037
80092;"Vila Medeiros";2011;"00 a 03 anos";6.416
80092;"Vila Medeiros";2011;"04 a 05 anos";3.032
80092;"Vila Medeiros";2011;"06 anos";1.535
80092;"Vila Medeiros";2011;"07 a 10 anos";6.504
80092;"Vila Medeiros";2011;"11 a 14 anos";7.190
80092;"Vila Medeiros";2011;"15 a 17 anos";5.407
80092;"Vila Medeiros";2011;"18 a 19 anos";3.864
80092;"Vila Medeiros";2011;"Total da Seleção";33.948
80092;"Vila Medeiros";2011;"Total Geral da População";129.217
80093;"Vila Prudente";2011;"00 a 03 anos";4.487
80093;"Vila Prudente";2011;"04 a 05 anos";2.110
80093;"Vila Prudente";2011;"06 anos";1.062
80093;"Vila Prudente";2011;"07 a 10 anos";4.471
80093;"Vila Prudente";2011;"11 a 14 anos";4.936
80093;"Vila Prudente";2011;"15 a 17 anos";3.758
80093;"Vila Prudente";2011;"18 a 19 anos";2.754
80093;"Vila Prudente";2011;"Total da Seleção";23.578
80093;"Vila Prudente";2011;"Total Geral da População";104.303
80094;"Vila Sônia";2011;"00 a 03 anos";5.535
80094;"Vila Sônia";2011;"04 a 05 anos";2.650
80094;"Vila Sônia";2011;"06 anos";1.328
80094;"Vila Sônia";2011;"07 a 10 anos";5.467
80094;"Vila Sônia";2011;"11 a 14 anos";5.817
80094;"Vila Sônia";2011;"15 a 17 anos";4.414
80094;"Vila Sônia";2011;"18 a 19 anos";3.172
80094;"Vila Sônia";2011;"Total da Seleção";28.383
80094;"Vila Sônia";2011;"Total Geral da População";109.755
