"Código Localidade";"Nome Localidade";"Ano";"Faixa Etária - Escolar";"Total"
80056;"Pari";2017;"Total da Seleção";5.045
80056;"Pari";2017;"Total Geral da População";18.595
80057;"Parque do Carmo";2017;"00 a 03 anos";4.130
80057;"Parque do Carmo";2017;"04 a 05 anos";1.978
80057;"Parque do Carmo";2017;"06 anos";973
80057;"Parque do Carmo";2017;"07 a 10 anos";3.841
80057;"Parque do Carmo";2017;"11 a 14 anos";3.940
80057;"Parque do Carmo";2017;"15 a 17 anos";3.270
80057;"Parque do Carmo";2017;"18 a 19 anos";2.259
80057;"Parque do Carmo";2017;"Total da Seleção";20.391
80057;"Parque do Carmo";2017;"Total Geral da População";70.756
80058;"Pedreira";2017;"00 a 03 anos";8.928
80058;"Pedreira";2017;"04 a 05 anos";4.396
80058;"Pedreira";2017;"06 anos";2.180
80058;"Pedreira";2017;"07 a 10 anos";8.673
80058;"Pedreira";2017;"11 a 14 anos";8.974
80058;"Pedreira";2017;"15 a 17 anos";7.542
80058;"Pedreira";2017;"18 a 19 anos";5.299
80058;"Pedreira";2017;"Total da Seleção";45.992
80058;"Pedreira";2017;"Total Geral da População";156.063
80059;"Penha";2017;"00 a 03 anos";6.084
80059;"Penha";2017;"04 a 05 anos";2.911
80059;"Penha";2017;"06 anos";1.418
80059;"Penha";2017;"07 a 10 anos";5.467
80059;"Penha";2017;"11 a 14 anos";5.418
80059;"Penha";2017;"15 a 17 anos";4.483
80059;"Penha";2017;"18 a 19 anos";3.174
80059;"Penha";2017;"Total da Seleção";28.955
80059;"Penha";2017;"Total Geral da População";128.915
80060;"Perdizes";2017;"00 a 03 anos";4.170
80060;"Perdizes";2017;"04 a 05 anos";2.063
80060;"Perdizes";2017;"06 anos";1.016
80060;"Perdizes";2017;"07 a 10 anos";3.945
80060;"Perdizes";2017;"11 a 14 anos";3.805
80060;"Perdizes";2017;"15 a 17 anos";2.897
80060;"Perdizes";2017;"18 a 19 anos";1.994
80060;"Perdizes";2017;"Total da Seleção";19.890
80060;"Perdizes";2017;"Total Geral da População";114.073
80061;"Perus";2017;"00 a 03 anos";5.885
80061;"Perus";2017;"04 a 05 anos";2.695
80061;"Perus";2017;"06 anos";1.297
80061;"Perus";2017;"07 a 10 anos";4.971
80061;"Perus";2017;"11 a 14 anos";5.015
80061;"Perus";2017;"15 a 17 anos";4.313
80061;"Perus";2017;"18 a 19 anos";3.039
80061;"Perus";2017;"Total da Seleção";27.215
80061;"Perus";2017;"Total Geral da População";86.566
80062;"Pinheiros";2017;"00 a 03 anos";2.445
80062;"Pinheiros";2017;"04 a 05 anos";1.206
80062;"Pinheiros";2017;"06 anos";585
80062;"Pinheiros";2017;"07 a 10 anos";2.189
80062;"Pinheiros";2017;"11 a 14 anos";1.987
80062;"Pinheiros";2017;"15 a 17 anos";1.511
80062;"Pinheiros";2017;"18 a 19 anos";1.033
80062;"Pinheiros";2017;"Total da Seleção";10.956
80062;"Pinheiros";2017;"Total Geral da População";65.866
80063;"Pirituba";2017;"00 a 03 anos";8.880
80063;"Pirituba";2017;"04 a 05 anos";4.293
80063;"Pirituba";2017;"06 anos";2.096
80063;"Pirituba";2017;"07 a 10 anos";8.089
80063;"Pirituba";2017;"11 a 14 anos";8.000
80063;"Pirituba";2017;"15 a 17 anos";6.639
80063;"Pirituba";2017;"18 a 19 anos";4.666
80063;"Pirituba";2017;"Total da Seleção";42.663
80063;"Pirituba";2017;"Total Geral da População";170.344
80064;"Ponte Rasa";2017;"00 a 03 anos";4.443
80064;"Ponte Rasa";2017;"04 a 05 anos";2.178
80064;"Ponte Rasa";2017;"06 anos";1.071
80064;"Ponte Rasa";2017;"07 a 10 anos";4.206
80064;"Ponte Rasa";2017;"11 a 14 anos";4.287
80064;"Ponte Rasa";2017;"15 a 17 anos";3.653
80064;"Ponte Rasa";2017;"18 a 19 anos";2.581
80064;"Ponte Rasa";2017;"Total da Seleção";22.419
80064;"Ponte Rasa";2017;"Total Geral da População";90.882
80065;"Raposo Tavares";2017;"00 a 03 anos";6.713
80065;"Raposo Tavares";2017;"04 a 05 anos";3.082
80065;"Raposo Tavares";2017;"06 anos";1.488
80065;"Raposo Tavares";2017;"07 a 10 anos";5.732
80065;"Raposo Tavares";2017;"11 a 14 anos";5.718
80065;"Raposo Tavares";2017;"15 a 17 anos";4.678
80065;"Raposo Tavares";2017;"18 a 19 anos";3.226
80065;"Raposo Tavares";2017;"Total da Seleção";30.637
80065;"Raposo Tavares";2017;"Total Geral da População";105.358
80066;"República";2017;"00 a 03 anos";2.920
80066;"República";2017;"04 a 05 anos";1.315
80066;"República";2017;"06 anos";614
80066;"República";2017;"07 a 10 anos";2.153
80066;"República";2017;"11 a 14 anos";1.807
80066;"República";2017;"15 a 17 anos";1.387
80066;"República";2017;"18 a 19 anos";975
80066;"República";2017;"Total da Seleção";11.171
80066;"República";2017;"Total Geral da População";60.769
80067;"Rio Pequeno";2017;"00 a 03 anos";8.021
80067;"Rio Pequeno";2017;"04 a 05 anos";3.542
80067;"Rio Pequeno";2017;"06 anos";1.667
80067;"Rio Pequeno";2017;"07 a 10 anos";6.122
80067;"Rio Pequeno";2017;"11 a 14 anos";5.751
80067;"Rio Pequeno";2017;"15 a 17 anos";4.747
80067;"Rio Pequeno";2017;"18 a 19 anos";3.300
80067;"Rio Pequeno";2017;"Total da Seleção";33.150
80067;"Rio Pequeno";2017;"Total Geral da População";122.290
80068;"Sacomã";2017;"00 a 03 anos";13.132
80068;"Sacomã";2017;"04 a 05 anos";6.460
80068;"Sacomã";2017;"06 anos";3.193
80068;"Sacomã";2017;"07 a 10 anos";12.590
80068;"Sacomã";2017;"11 a 14 anos";12.734
80068;"Sacomã";2017;"15 a 17 anos";10.398
80068;"Sacomã";2017;"18 a 19 anos";7.261
80068;"Sacomã";2017;"Total da Seleção";65.768
80068;"Sacomã";2017;"Total Geral da População";259.341
80069;"Santa Cecília";2017;"00 a 03 anos";3.956
80069;"Santa Cecília";2017;"04 a 05 anos";1.822
80069;"Santa Cecília";2017;"06 anos";861
80069;"Santa Cecília";2017;"07 a 10 anos";3.113
80069;"Santa Cecília";2017;"11 a 14 anos";2.776
80069;"Santa Cecília";2017;"15 a 17 anos";2.201
80069;"Santa Cecília";2017;"18 a 19 anos";1.563
80069;"Santa Cecília";2017;"Total da Seleção";16.292
80069;"Santa Cecília";2017;"Total Geral da População";87.470
80070;"Santana";2017;"00 a 03 anos";4.932
80070;"Santana";2017;"04 a 05 anos";2.288
80070;"Santana";2017;"06 anos";1.091
80070;"Santana";2017;"07 a 10 anos";4.051
80070;"Santana";2017;"11 a 14 anos";3.840
80070;"Santana";2017;"15 a 17 anos";3.232
80070;"Santana";2017;"18 a 19 anos";2.336
80070;"Santana";2017;"Total da Seleção";21.770
80070;"Santana";2017;"Total Geral da População";114.678
80071;"Santo Amaro";2017;"00 a 03 anos";2.894
80071;"Santo Amaro";2017;"04 a 05 anos";1.442
80071;"Santo Amaro";2017;"06 anos";714
80071;"Santo Amaro";2017;"07 a 10 anos";2.786
80071;"Santo Amaro";2017;"11 a 14 anos";2.750
80071;"Santo Amaro";2017;"15 a 17 anos";2.202
80071;"Santo Amaro";2017;"18 a 19 anos";1.538
80071;"Santo Amaro";2017;"Total da Seleção";14.326
80071;"Santo Amaro";2017;"Total Geral da População";73.982
80095;"São Domingos";2017;"00 a 03 anos";4.240
80095;"São Domingos";2017;"04 a 05 anos";2.099
80095;"São Domingos";2017;"06 anos";1.040
80095;"São Domingos";2017;"07 a 10 anos";4.105
80095;"São Domingos";2017;"11 a 14 anos";4.160
80095;"São Domingos";2017;"15 a 17 anos";3.414
80095;"São Domingos";2017;"18 a 19 anos";2.384
80095;"São Domingos";2017;"Total da Seleção";21.442
80095;"São Domingos";2017;"Total Geral da População";85.963
80072;"São Lucas";2017;"00 a 03 anos";6.375
80072;"São Lucas";2017;"04 a 05 anos";3.201
80072;"São Lucas";2017;"06 anos";1.594
80072;"São Lucas";2017;"07 a 10 anos";6.345
80072;"São Lucas";2017;"11 a 14 anos";6.448
80072;"São Lucas";2017;"15 a 17 anos";5.209
80072;"São Lucas";2017;"18 a 19 anos";3.645
80072;"São Lucas";2017;"Total da Seleção";32.817
80072;"São Lucas";2017;"Total Geral da População";142.953
80073;"São Mateus";2017;"00 a 03 anos";8.849
80073;"São Mateus";2017;"04 a 05 anos";4.182
80073;"São Mateus";2017;"06 anos";2.033
80073;"São Mateus";2017;"07 a 10 anos";7.863
80073;"São Mateus";2017;"11 a 14 anos";7.953
80073;"São Mateus";2017;"15 a 17 anos";6.838
80073;"São Mateus";2017;"18 a 19 anos";4.824
80073;"São Mateus";2017;"Total da Seleção";42.542
80073;"São Mateus";2017;"Total Geral da População";155.084
80074;"São Miguel";2017;"00 a 03 anos";5.949
80074;"São Miguel";2017;"04 a 05 anos";2.646
80074;"São Miguel";2017;"06 anos";1.247
80074;"São Miguel";2017;"07 a 10 anos";4.596
80074;"São Miguel";2017;"11 a 14 anos";4.422
80074;"São Miguel";2017;"15 a 17 anos";3.857
80074;"São Miguel";2017;"18 a 19 anos";2.755
80074;"São Miguel";2017;"Total da Seleção";25.472
80074;"São Miguel";2017;"Total Geral da População";89.739
80075;"São Rafael";2017;"00 a 03 anos";8.890
80075;"São Rafael";2017;"04 a 05 anos";4.361
80075;"São Rafael";2017;"06 anos";2.187
80075;"São Rafael";2017;"07 a 10 anos";8.974
80075;"São Rafael";2017;"11 a 14 anos";9.706
80075;"São Rafael";2017;"15 a 17 anos";8.173
80075;"São Rafael";2017;"18 a 19 anos";5.645
80075;"São Rafael";2017;"Total da Seleção";47.936
80075;"São Rafael";2017;"Total Geral da População";155.097
80076;"Sapopemba";2017;"00 a 03 anos";16.380
80076;"Sapopemba";2017;"04 a 05 anos";7.820
80076;"Sapopemba";2017;"06 anos";3.828
80076;"Sapopemba";2017;"07 a 10 anos";14.982
80076;"Sapopemba";2017;"11 a 14 anos";15.281
80076;"Sapopemba";2017;"15 a 17 anos";12.879
80076;"Sapopemba";2017;"18 a 19 anos";9.058
80076;"Sapopemba";2017;"Total da Seleção";80.228
80076;"Sapopemba";2017;"Total Geral da População";288.311
80077;"Saúde";2017;"00 a 03 anos";5.242
80077;"Saúde";2017;"04 a 05 anos";2.579
80077;"Saúde";2017;"06 anos";1.254
80077;"Saúde";2017;"07 a 10 anos";4.732
80077;"Saúde";2017;"11 a 14 anos";4.390
80077;"Saúde";2017;"15 a 17 anos";3.410
80077;"Saúde";2017;"18 a 19 anos";2.365
80077;"Saúde";2017;"Total da Seleção";23.972
80077;"Saúde";2017;"Total Geral da População";133.527
80078;"Sé";2017;"00 a 03 anos";1.892
80078;"Sé";2017;"04 a 05 anos";738
80078;"Sé";2017;"06 anos";329
80078;"Sé";2017;"07 a 10 anos";1.142
80078;"Sé";2017;"11 a 14 anos";1.047
80078;"Sé";2017;"15 a 17 anos";901
80078;"Sé";2017;"18 a 19 anos";640
80078;"Sé";2017;"Total da Seleção";6.689
80078;"Sé";2017;"Total Geral da População";25.887
80079;"Socorro";2017;"00 a 03 anos";1.655
80079;"Socorro";2017;"04 a 05 anos";761
80079;"Socorro";2017;"06 anos";368
80079;"Socorro";2017;"07 a 10 anos";1.419
80079;"Socorro";2017;"11 a 14 anos";1.429
80079;"Socorro";2017;"15 a 17 anos";1.191
80079;"Socorro";2017;"18 a 19 anos";840
80079;"Socorro";2017;"Total da Seleção";7.663
80079;"Socorro";2017;"Total Geral da População";36.516
80080;"Tatuapé";2017;"00 a 03 anos";3.814
80080;"Tatuapé";2017;"04 a 05 anos";1.813
80080;"Tatuapé";2017;"06 anos";884
80080;"Tatuapé";2017;"07 a 10 anos";3.438
80080;"Tatuapé";2017;"11 a 14 anos";3.483
80080;"Tatuapé";2017;"15 a 17 anos";2.925
80080;"Tatuapé";2017;"18 a 19 anos";2.104
80080;"Tatuapé";2017;"Total da Seleção";18.461
80080;"Tatuapé";2017;"Total Geral da População";95.021
80081;"Tremembé";2017;"00 a 03 anos";13.139
80081;"Tremembé";2017;"04 a 05 anos";6.082
80081;"Tremembé";2017;"06 anos";2.938
80081;"Tremembé";2017;"07 a 10 anos";11.312
80081;"Tremembé";2017;"11 a 14 anos";11.437
80081;"Tremembé";2017;"15 a 17 anos";9.817
80081;"Tremembé";2017;"18 a 19 anos";6.983
80081;"Tremembé";2017;"Total da Seleção";61.708
80081;"Tremembé";2017;"Total Geral da População";216.117
80082;"Tucuruvi";2017;"00 a 03 anos";4.020
80082;"Tucuruvi";2017;"04 a 05 anos";1.940
80082;"Tucuruvi";2017;"06 anos";947
80082;"Tucuruvi";2017;"07 a 10 anos";3.664
80082;"Tucuruvi";2017;"11 a 14 anos";3.637
80082;"Tucuruvi";2017;"15 a 17 anos";2.998
80082;"Tucuruvi";2017;"18 a 19 anos";2.139
80082;"Tucuruvi";2017;"Total da Seleção";19.345
80082;"Tucuruvi";2017;"Total Geral da População";97.102
80083;"Vila Andrade";2017;"00 a 03 anos";8.400
80083;"Vila Andrade";2017;"04 a 05 anos";4.225
80083;"Vila Andrade";2017;"06 anos";2.123
80083;"Vila Andrade";2017;"07 a 10 anos";8.604
80083;"Vila Andrade";2017;"11 a 14 anos";8.979
80083;"Vila Andrade";2017;"15 a 17 anos";7.295
80083;"Vila Andrade";2017;"18 a 19 anos";5.010
80083;"Vila Andrade";2017;"Total da Seleção";44.636
80083;"Vila Andrade";2017;"Total Geral da População";153.695
80084;"Vila Curuçá";2017;"00 a 03 anos";8.772
80084;"Vila Curuçá";2017;"04 a 05 anos";4.184
80084;"Vila Curuçá";2017;"06 anos";2.059
80084;"Vila Curuçá";2017;"07 a 10 anos";8.199
80084;"Vila Curuçá";2017;"11 a 14 anos";8.659
80084;"Vila Curuçá";2017;"15 a 17 anos";7.496
80084;"Vila Curuçá";2017;"18 a 19 anos";5.319
80084;"Vila Curuçá";2017;"Total da Seleção";44.688
80084;"Vila Curuçá";2017;"Total Geral da População";151.894
80085;"Vila Formosa";2017;"00 a 03 anos";4.098
80085;"Vila Formosa";2017;"04 a 05 anos";1.991
80085;"Vila Formosa";2017;"06 anos";979
80085;"Vila Formosa";2017;"07 a 10 anos";3.845
80085;"Vila Formosa";2017;"11 a 14 anos";3.939
80085;"Vila Formosa";2017;"15 a 17 anos";3.356
80085;"Vila Formosa";2017;"18 a 19 anos";2.399
80085;"Vila Formosa";2017;"Total da Seleção";20.607
80085;"Vila Formosa";2017;"Total Geral da População";94.407
80086;"Vila Guilherme";2017;"00 a 03 anos";3.099
80086;"Vila Guilherme";2017;"04 a 05 anos";1.418
80086;"Vila Guilherme";2017;"06 anos";677
80086;"Vila Guilherme";2017;"07 a 10 anos";2.517
80086;"Vila Guilherme";2017;"11 a 14 anos";2.383
80086;"Vila Guilherme";2017;"15 a 17 anos";1.959
80086;"Vila Guilherme";2017;"18 a 19 anos";1.355
80086;"Vila Guilherme";2017;"Total da Seleção";13.408
80086;"Vila Guilherme";2017;"Total Geral da População";56.376
80087;"Vila Jacuí";2017;"00 a 03 anos";7.412
80087;"Vila Jacuí";2017;"04 a 05 anos";3.769
80087;"Vila Jacuí";2017;"06 anos";1.900
80087;"Vila Jacuí";2017;"07 a 10 anos";7.758
80087;"Vila Jacuí";2017;"11 a 14 anos";8.262
80087;"Vila Jacuí";2017;"15 a 17 anos";6.946
80087;"Vila Jacuí";2017;"18 a 19 anos";4.881
80087;"Vila Jacuí";2017;"Total da Seleção";40.928
80087;"Vila Jacuí";2017;"Total Geral da População";144.645
80088;"Vila Leopoldina";2017;"00 a 03 anos";1.891
80088;"Vila Leopoldina";2017;"04 a 05 anos";994
80088;"Vila Leopoldina";2017;"06 anos";496
80088;"Vila Leopoldina";2017;"07 a 10 anos";1.931
80088;"Vila Leopoldina";2017;"11 a 14 anos";1.839
80088;"Vila Leopoldina";2017;"15 a 17 anos";1.422
80088;"Vila Leopoldina";2017;"18 a 19 anos";981
80088;"Vila Leopoldina";2017;"Total da Seleção";9.554
80088;"Vila Leopoldina";2017;"Total Geral da População";43.756
80089;"Vila Maria";2017;"00 a 03 anos";6.834
80089;"Vila Maria";2017;"04 a 05 anos";3.165
80089;"Vila Maria";2017;"06 anos";1.524
80089;"Vila Maria";2017;"07 a 10 anos";5.796
80089;"Vila Maria";2017;"11 a 14 anos";5.659
80089;"Vila Maria";2017;"15 a 17 anos";4.658
80089;"Vila Maria";2017;"18 a 19 anos";3.253
80089;"Vila Maria";2017;"Total da Seleção";30.889
80089;"Vila Maria";2017;"Total Geral da População";113.736
80090;"Vila Mariana";2017;"00 a 03 anos";4.987
80090;"Vila Mariana";2017;"04 a 05 anos";2.355
80090;"Vila Mariana";2017;"06 anos";1.130
80090;"Vila Mariana";2017;"07 a 10 anos";4.194
80090;"Vila Mariana";2017;"11 a 14 anos";3.833
80090;"Vila Mariana";2017;"15 a 17 anos";2.959
80090;"Vila Mariana";2017;"18 a 19 anos";2.091
80090;"Vila Mariana";2017;"Total da Seleção";21.549
80090;"Vila Mariana";2017;"Total Geral da População";131.905
80091;"Vila Matilde";2017;"00 a 03 anos";4.855
80091;"Vila Matilde";2017;"04 a 05 anos";2.389
80091;"Vila Matilde";2017;"06 anos";1.177
80091;"Vila Matilde";2017;"07 a 10 anos";4.621
80091;"Vila Matilde";2017;"11 a 14 anos";4.676
80091;"Vila Matilde";2017;"15 a 17 anos";3.892
80091;"Vila Matilde";2017;"18 a 19 anos";2.759
80091;"Vila Matilde";2017;"Total da Seleção";24.369
80091;"Vila Matilde";2017;"Total Geral da População";105.491
80092;"Vila Medeiros";2017;"00 a 03 anos";6.775
80092;"Vila Medeiros";2017;"04 a 05 anos";3.220
80092;"Vila Medeiros";2017;"06 anos";1.559
80092;"Vila Medeiros";2017;"07 a 10 anos";5.938
80092;"Vila Medeiros";2017;"11 a 14 anos";5.784
80092;"Vila Medeiros";2017;"15 a 17 anos";4.810
80092;"Vila Medeiros";2017;"18 a 19 anos";3.393
80092;"Vila Medeiros";2017;"Total da Seleção";31.479
80092;"Vila Medeiros";2017;"Total Geral da População";125.021
80093;"Vila Prudente";2017;"00 a 03 anos";4.635
80093;"Vila Prudente";2017;"04 a 05 anos";2.289
80093;"Vila Prudente";2017;"06 anos";1.123
80093;"Vila Prudente";2017;"07 a 10 anos";4.336
80093;"Vila Prudente";2017;"11 a 14 anos";4.248
80093;"Vila Prudente";2017;"15 a 17 anos";3.477
80093;"Vila Prudente";2017;"18 a 19 anos";2.458
80093;"Vila Prudente";2017;"Total da Seleção";22.566
80093;"Vila Prudente";2017;"Total Geral da População";104.625
80094;"Vila Sônia";2017;"00 a 03 anos";6.540
80094;"Vila Sônia";2017;"04 a 05 anos";3.074
80094;"Vila Sônia";2017;"06 anos";1.485
80094;"Vila Sônia";2017;"07 a 10 anos";5.643
80094;"Vila Sônia";2017;"11 a 14 anos";5.456
80094;"Vila Sônia";2017;"15 a 17 anos";4.412
80094;"Vila Sônia";2017;"18 a 19 anos";3.094
80094;"Vila Sônia";2017;"Total da Seleção";29.704
80094;"Vila Sônia";2017;"Total Geral da População";118.212
