"Código Localidade";"Nome Localidade";"Ano";"Faixa Etária - Escolar";"Total"
80056;"Pari";2014;"Total Geral da População";18.079
80057;"Parque do Carmo";2014;"00 a 03 anos";4.236
80057;"Parque do Carmo";2014;"04 a 05 anos";1.897
80057;"Parque do Carmo";2014;"06 anos";940
80057;"Parque do Carmo";2014;"07 a 10 anos";3.893
80057;"Parque do Carmo";2014;"11 a 14 anos";4.289
80057;"Parque do Carmo";2014;"15 a 17 anos";3.434
80057;"Parque do Carmo";2014;"18 a 19 anos";2.307
80057;"Parque do Carmo";2014;"Total da Seleção";20.996
80057;"Parque do Carmo";2014;"Total Geral da População";69.719
80058;"Pedreira";2014;"00 a 03 anos";8.995
80058;"Pedreira";2014;"04 a 05 anos";4.315
80058;"Pedreira";2014;"06 anos";2.156
80058;"Pedreira";2014;"07 a 10 anos";8.850
80058;"Pedreira";2014;"11 a 14 anos";9.599
80058;"Pedreira";2014;"15 a 17 anos";8.006
80058;"Pedreira";2014;"18 a 19 anos";5.445
80058;"Pedreira";2014;"Total da Seleção";47.366
80058;"Pedreira";2014;"Total Geral da População";151.085
80059;"Penha";2014;"00 a 03 anos";6.216
80059;"Penha";2014;"04 a 05 anos";2.718
80059;"Penha";2014;"06 anos";1.323
80059;"Penha";2014;"07 a 10 anos";5.345
80059;"Penha";2014;"11 a 14 anos";5.817
80059;"Penha";2014;"15 a 17 anos";4.788
80059;"Penha";2014;"18 a 19 anos";3.351
80059;"Penha";2014;"Total da Seleção";29.558
80059;"Penha";2014;"Total Geral da População";128.589
80060;"Perdizes";2014;"00 a 03 anos";4.229
80060;"Perdizes";2014;"04 a 05 anos";1.965
80060;"Perdizes";2014;"06 anos";959
80060;"Perdizes";2014;"07 a 10 anos";3.757
80060;"Perdizes";2014;"11 a 14 anos";3.776
80060;"Perdizes";2014;"15 a 17 anos";2.905
80060;"Perdizes";2014;"18 a 19 anos";2.087
80060;"Perdizes";2014;"Total da Seleção";19.678
80060;"Perdizes";2014;"Total Geral da População";113.089
80061;"Perus";2014;"00 a 03 anos";5.802
80061;"Perus";2014;"04 a 05 anos";2.448
80061;"Perus";2014;"06 anos";1.189
80061;"Perus";2014;"07 a 10 anos";4.896
80061;"Perus";2014;"11 a 14 anos";5.525
80061;"Perus";2014;"15 a 17 anos";4.621
80061;"Perus";2014;"18 a 19 anos";3.117
80061;"Perus";2014;"Total da Seleção";27.598
80061;"Perus";2014;"Total Geral da População";83.824
80062;"Pinheiros";2014;"00 a 03 anos";2.504
80062;"Pinheiros";2014;"04 a 05 anos";1.105
80062;"Pinheiros";2014;"06 anos";526
80062;"Pinheiros";2014;"07 a 10 anos";1.995
80062;"Pinheiros";2014;"11 a 14 anos";1.951
80062;"Pinheiros";2014;"15 a 17 anos";1.538
80062;"Pinheiros";2014;"18 a 19 anos";1.089
80062;"Pinheiros";2014;"Total da Seleção";10.708
80062;"Pinheiros";2014;"Total Geral da População";65.736
80063;"Pirituba";2014;"00 a 03 anos";9.116
80063;"Pirituba";2014;"04 a 05 anos";4.072
80063;"Pirituba";2014;"06 anos";1.987
80063;"Pirituba";2014;"07 a 10 anos";7.988
80063;"Pirituba";2014;"11 a 14 anos";8.594
80063;"Pirituba";2014;"15 a 17 anos";7.141
80063;"Pirituba";2014;"18 a 19 anos";4.923
80063;"Pirituba";2014;"Total da Seleção";43.821
80063;"Pirituba";2014;"Total Geral da População";169.376
80064;"Ponte Rasa";2014;"00 a 03 anos";4.644
80064;"Ponte Rasa";2014;"04 a 05 anos";2.132
80064;"Ponte Rasa";2014;"06 anos";1.055
80064;"Ponte Rasa";2014;"07 a 10 anos";4.321
80064;"Ponte Rasa";2014;"11 a 14 anos";4.759
80064;"Ponte Rasa";2014;"15 a 17 anos";4.040
80064;"Ponte Rasa";2014;"18 a 19 anos";2.771
80064;"Ponte Rasa";2014;"Total da Seleção";23.722
80064;"Ponte Rasa";2014;"Total Geral da População";92.082
80065;"Raposo Tavares";2014;"00 a 03 anos";6.793
80065;"Raposo Tavares";2014;"04 a 05 anos";2.817
80065;"Raposo Tavares";2014;"06 anos";1.366
80065;"Raposo Tavares";2014;"07 a 10 anos";5.615
80065;"Raposo Tavares";2014;"11 a 14 anos";6.228
80065;"Raposo Tavares";2014;"15 a 17 anos";4.852
80065;"Raposo Tavares";2014;"18 a 19 anos";3.260
80065;"Raposo Tavares";2014;"Total da Seleção";30.931
80065;"Raposo Tavares";2014;"Total Geral da População";103.204
80066;"República";2014;"00 a 03 anos";2.866
80066;"República";2014;"04 a 05 anos";1.090
80066;"República";2014;"06 anos";492
80066;"República";2014;"07 a 10 anos";1.789
80066;"República";2014;"11 a 14 anos";1.763
80066;"República";2014;"15 a 17 anos";1.419
80066;"República";2014;"18 a 19 anos";1.066
80066;"República";2014;"Total da Seleção";10.485
80066;"República";2014;"Total Geral da População";59.421
80067;"Rio Pequeno";2014;"00 a 03 anos";8.040
80067;"Rio Pequeno";2014;"04 a 05 anos";3.056
80067;"Rio Pequeno";2014;"06 anos";1.428
80067;"Rio Pequeno";2014;"07 a 10 anos";5.685
80067;"Rio Pequeno";2014;"11 a 14 anos";6.289
80067;"Rio Pequeno";2014;"15 a 17 anos";5.024
80067;"Rio Pequeno";2014;"18 a 19 anos";3.425
80067;"Rio Pequeno";2014;"Total da Seleção";32.947
80067;"Rio Pequeno";2014;"Total Geral da População";120.753
80068;"Sacomã";2014;"00 a 03 anos";13.442
80068;"Sacomã";2014;"04 a 05 anos";6.265
80068;"Sacomã";2014;"06 anos";3.101
80068;"Sacomã";2014;"07 a 10 anos";12.603
80068;"Sacomã";2014;"11 a 14 anos";13.466
80068;"Sacomã";2014;"15 a 17 anos";10.903
80068;"Sacomã";2014;"18 a 19 anos";7.493
80068;"Sacomã";2014;"Total da Seleção";67.273
80068;"Sacomã";2014;"Total Geral da População";254.728
80069;"Santa Cecília";2014;"00 a 03 anos";3.897
80069;"Santa Cecília";2014;"04 a 05 anos";1.564
80069;"Santa Cecília";2014;"06 anos";725
80069;"Santa Cecília";2014;"07 a 10 anos";2.729
80069;"Santa Cecília";2014;"11 a 14 anos";2.786
80069;"Santa Cecília";2014;"15 a 17 anos";2.295
80069;"Santa Cecília";2014;"18 a 19 anos";1.694
80069;"Santa Cecília";2014;"Total da Seleção";15.690
80069;"Santa Cecília";2014;"Total Geral da População";86.132
80070;"Santana";2014;"00 a 03 anos";5.007
80070;"Santana";2014;"04 a 05 anos";2.056
80070;"Santana";2014;"06 anos";973
80070;"Santana";2014;"07 a 10 anos";3.831
80070;"Santana";2014;"11 a 14 anos";4.187
80070;"Santana";2014;"15 a 17 anos";3.602
80070;"Santana";2014;"18 a 19 anos";2.597
80070;"Santana";2014;"Total da Seleção";22.253
80070;"Santana";2014;"Total Geral da População";116.270
80071;"Santo Amaro";2014;"00 a 03 anos";2.984
80071;"Santo Amaro";2014;"04 a 05 anos";1.371
80071;"Santo Amaro";2014;"06 anos";671
80071;"Santo Amaro";2014;"07 a 10 anos";2.678
80071;"Santo Amaro";2014;"11 a 14 anos";2.802
80071;"Santo Amaro";2014;"15 a 17 anos";2.241
80071;"Santo Amaro";2014;"18 a 19 anos";1.564
80071;"Santo Amaro";2014;"Total da Seleção";14.311
80071;"Santo Amaro";2014;"Total Geral da População";73.224
80095;"São Domingos";2014;"00 a 03 anos";4.391
80095;"São Domingos";2014;"04 a 05 anos";2.060
80095;"São Domingos";2014;"06 anos";1.021
80095;"São Domingos";2014;"07 a 10 anos";4.153
80095;"São Domingos";2014;"11 a 14 anos";4.442
80095;"São Domingos";2014;"15 a 17 anos";3.626
80095;"São Domingos";2014;"18 a 19 anos";2.487
80095;"São Domingos";2014;"Total da Seleção";22.180
80095;"São Domingos";2014;"Total Geral da População";85.499
80072;"São Lucas";2014;"00 a 03 anos";6.576
80072;"São Lucas";2014;"04 a 05 anos";3.200
80072;"São Lucas";2014;"06 anos";1.596
80072;"São Lucas";2014;"07 a 10 anos";6.455
80072;"São Lucas";2014;"11 a 14 anos";6.786
80072;"São Lucas";2014;"15 a 17 anos";5.516
80072;"São Lucas";2014;"18 a 19 anos";3.840
80072;"São Lucas";2014;"Total da Seleção";33.969
80072;"São Lucas";2014;"Total Geral da População";142.826
80073;"São Mateus";2014;"00 a 03 anos";9.084
80073;"São Mateus";2014;"04 a 05 anos";3.942
80073;"São Mateus";2014;"06 anos";1.927
80073;"São Mateus";2014;"07 a 10 anos";7.933
80073;"São Mateus";2014;"11 a 14 anos";8.904
80073;"São Mateus";2014;"15 a 17 anos";7.511
80073;"São Mateus";2014;"18 a 19 anos";5.104
80073;"São Mateus";2014;"Total da Seleção";44.405
80073;"São Mateus";2014;"Total Geral da População";154.929
80074;"São Miguel";2014;"00 a 03 anos";6.018
80074;"São Miguel";2014;"04 a 05 anos";2.343
80074;"São Miguel";2014;"06 anos";1.104
80074;"São Miguel";2014;"07 a 10 anos";4.440
80074;"São Miguel";2014;"11 a 14 anos";5.056
80074;"São Miguel";2014;"15 a 17 anos";4.345
80074;"São Miguel";2014;"18 a 19 anos";2.986
80074;"São Miguel";2014;"Total da Seleção";26.292
80074;"São Miguel";2014;"Total Geral da População";90.514
80075;"São Rafael";2014;"00 a 03 anos";8.945
80075;"São Rafael";2014;"04 a 05 anos";4.335
80075;"São Rafael";2014;"06 anos";2.207
80075;"São Rafael";2014;"07 a 10 anos";9.393
80075;"São Rafael";2014;"11 a 14 anos";10.512
80075;"São Rafael";2014;"15 a 17 anos";8.485
80075;"São Rafael";2014;"18 a 19 anos";5.633
80075;"São Rafael";2014;"Total da Seleção";49.510
80075;"São Rafael";2014;"Total Geral da População";150.415
80076;"Sapopemba";2014;"00 a 03 anos";16.784
80076;"Sapopemba";2014;"04 a 05 anos";7.497
80076;"Sapopemba";2014;"06 anos";3.696
80076;"Sapopemba";2014;"07 a 10 anos";15.233
80076;"Sapopemba";2014;"11 a 14 anos";16.880
80076;"Sapopemba";2014;"15 a 17 anos";13.962
80076;"Sapopemba";2014;"18 a 19 anos";9.545
80076;"Sapopemba";2014;"Total da Seleção";83.597
80076;"Sapopemba";2014;"Total Geral da População";286.774
80077;"Saúde";2014;"00 a 03 anos";5.391
80077;"Saúde";2014;"04 a 05 anos";2.373
80077;"Saúde";2014;"06 anos";1.135
80077;"Saúde";2014;"07 a 10 anos";4.367
80077;"Saúde";2014;"11 a 14 anos";4.390
80077;"Saúde";2014;"15 a 17 anos";3.514
80077;"Saúde";2014;"18 a 19 anos";2.500
80077;"Saúde";2014;"Total da Seleção";23.670
80077;"Saúde";2014;"Total Geral da População";132.619
80078;"Sé";2014;"00 a 03 anos";1.798
80078;"Sé";2014;"04 a 05 anos";553
80078;"Sé";2014;"06 anos";243
80078;"Sé";2014;"07 a 10 anos";973
80078;"Sé";2014;"11 a 14 anos";1.193
80078;"Sé";2014;"15 a 17 anos";948
80078;"Sé";2014;"18 a 19 anos";665
80078;"Sé";2014;"Total da Seleção";6.373
80078;"Sé";2014;"Total Geral da População";25.004
80079;"Socorro";2014;"00 a 03 anos";1.702
80079;"Socorro";2014;"04 a 05 anos";695
80079;"Socorro";2014;"06 anos";337
80079;"Socorro";2014;"07 a 10 anos";1.404
80079;"Socorro";2014;"11 a 14 anos";1.596
80079;"Socorro";2014;"15 a 17 anos";1.274
80079;"Socorro";2014;"18 a 19 anos";886
80079;"Socorro";2014;"Total da Seleção";7.894
80079;"Socorro";2014;"Total Geral da População";37.030
80080;"Tatuapé";2014;"00 a 03 anos";3.837
80080;"Tatuapé";2014;"04 a 05 anos";1.664
80080;"Tatuapé";2014;"06 anos";812
80080;"Tatuapé";2014;"07 a 10 anos";3.329
80080;"Tatuapé";2014;"11 a 14 anos";3.717
80080;"Tatuapé";2014;"15 a 17 anos";3.078
80080;"Tatuapé";2014;"18 a 19 anos";2.193
80080;"Tatuapé";2014;"Total da Seleção";18.630
80080;"Tatuapé";2014;"Total Geral da População";93.781
80081;"Tremembé";2014;"00 a 03 anos";12.873
80081;"Tremembé";2014;"04 a 05 anos";5.501
80081;"Tremembé";2014;"06 anos";2.677
80081;"Tremembé";2014;"07 a 10 anos";10.984
80081;"Tremembé";2014;"11 a 14 anos";12.346
80081;"Tremembé";2014;"15 a 17 anos";10.410
80081;"Tremembé";2014;"18 a 19 anos";7.144
80081;"Tremembé";2014;"Total da Seleção";61.935
80081;"Tremembé";2014;"Total Geral da População";208.343
80082;"Tucuruvi";2014;"00 a 03 anos";4.122
80082;"Tucuruvi";2014;"04 a 05 anos";1.832
80082;"Tucuruvi";2014;"06 anos";895
80082;"Tucuruvi";2014;"07 a 10 anos";3.607
80082;"Tucuruvi";2014;"11 a 14 anos";3.909
80082;"Tucuruvi";2014;"15 a 17 anos";3.237
80082;"Tucuruvi";2014;"18 a 19 anos";2.312
80082;"Tucuruvi";2014;"Total da Seleção";19.914
80082;"Tucuruvi";2014;"Total Geral da População";97.770
80083;"Vila Andrade";2014;"00 a 03 anos";8.267
80083;"Vila Andrade";2014;"04 a 05 anos";4.166
80083;"Vila Andrade";2014;"06 anos";2.101
80083;"Vila Andrade";2014;"07 a 10 anos";8.576
80083;"Vila Andrade";2014;"11 a 14 anos";8.931
80083;"Vila Andrade";2014;"15 a 17 anos";7.031
80083;"Vila Andrade";2014;"18 a 19 anos";4.730
80083;"Vila Andrade";2014;"Total da Seleção";43.802
80083;"Vila Andrade";2014;"Total Geral da População";143.008
80084;"Vila Curuçá";2014;"00 a 03 anos";8.903
80084;"Vila Curuçá";2014;"04 a 05 anos";4.063
80084;"Vila Curuçá";2014;"06 anos";2.030
80084;"Vila Curuçá";2014;"07 a 10 anos";8.558
80084;"Vila Curuçá";2014;"11 a 14 anos";9.747
80084;"Vila Curuçá";2014;"15 a 17 anos";8.218
80084;"Vila Curuçá";2014;"18 a 19 anos";5.572
80084;"Vila Curuçá";2014;"Total da Seleção";47.091
80084;"Vila Curuçá";2014;"Total Geral da População";150.470
80085;"Vila Formosa";2014;"00 a 03 anos";4.183
80085;"Vila Formosa";2014;"04 a 05 anos";1.919
80085;"Vila Formosa";2014;"06 anos";948
80085;"Vila Formosa";2014;"07 a 10 anos";3.891
80085;"Vila Formosa";2014;"11 a 14 anos";4.308
80085;"Vila Formosa";2014;"15 a 17 anos";3.672
80085;"Vila Formosa";2014;"18 a 19 anos";2.568
80085;"Vila Formosa";2014;"Total da Seleção";21.489
80085;"Vila Formosa";2014;"Total Geral da População";94.646
80086;"Vila Guilherme";2014;"00 a 03 anos";3.109
80086;"Vila Guilherme";2014;"04 a 05 anos";1.234
80086;"Vila Guilherme";2014;"06 anos";583
80086;"Vila Guilherme";2014;"07 a 10 anos";2.316
80086;"Vila Guilherme";2014;"11 a 14 anos";2.522
80086;"Vila Guilherme";2014;"15 a 17 anos";2.038
80086;"Vila Guilherme";2014;"18 a 19 anos";1.393
80086;"Vila Guilherme";2014;"Total da Seleção";13.195
80086;"Vila Guilherme";2014;"Total Geral da População";55.586
80087;"Vila Jacuí";2014;"00 a 03 anos";7.644
80087;"Vila Jacuí";2014;"04 a 05 anos";3.929
80087;"Vila Jacuí";2014;"06 anos";1.999
80087;"Vila Jacuí";2014;"07 a 10 anos";8.296
80087;"Vila Jacuí";2014;"11 a 14 anos";8.982
80087;"Vila Jacuí";2014;"15 a 17 anos";7.545
80087;"Vila Jacuí";2014;"18 a 19 anos";5.144
80087;"Vila Jacuí";2014;"Total da Seleção";43.539
80087;"Vila Jacuí";2014;"Total Geral da População";143.555
80088;"Vila Leopoldina";2014;"00 a 03 anos";1.968
80088;"Vila Leopoldina";2014;"04 a 05 anos";968
80088;"Vila Leopoldina";2014;"06 anos";474
80088;"Vila Leopoldina";2014;"07 a 10 anos";1.823
80088;"Vila Leopoldina";2014;"11 a 14 anos";1.760
80088;"Vila Leopoldina";2014;"15 a 17 anos";1.403
80088;"Vila Leopoldina";2014;"18 a 19 anos";974
80088;"Vila Leopoldina";2014;"Total da Seleção";9.370
80088;"Vila Leopoldina";2014;"Total Geral da População";42.156
80089;"Vila Maria";2014;"00 a 03 anos";6.964
80089;"Vila Maria";2014;"04 a 05 anos";2.912
80089;"Vila Maria";2014;"06 anos";1.402
80089;"Vila Maria";2014;"07 a 10 anos";5.662
80089;"Vila Maria";2014;"11 a 14 anos";6.189
80089;"Vila Maria";2014;"15 a 17 anos";4.991
80089;"Vila Maria";2014;"18 a 19 anos";3.434
80089;"Vila Maria";2014;"Total da Seleção";31.554
80089;"Vila Maria";2014;"Total Geral da População";113.525
80090;"Vila Mariana";2014;"00 a 03 anos";4.958
80090;"Vila Mariana";2014;"04 a 05 anos";2.108
80090;"Vila Mariana";2014;"06 anos";996
80090;"Vila Mariana";2014;"07 a 10 anos";3.801
80090;"Vila Mariana";2014;"11 a 14 anos";3.841
80090;"Vila Mariana";2014;"15 a 17 anos";3.086
80090;"Vila Mariana";2014;"18 a 19 anos";2.293
80090;"Vila Mariana";2014;"Total da Seleção";21.083
80090;"Vila Mariana";2014;"Total Geral da População";131.436
80091;"Vila Matilde";2014;"00 a 03 anos";4.997
80091;"Vila Matilde";2014;"04 a 05 anos";2.311
80091;"Vila Matilde";2014;"06 anos";1.141
80091;"Vila Matilde";2014;"07 a 10 anos";4.639
80091;"Vila Matilde";2014;"11 a 14 anos";5.021
80091;"Vila Matilde";2014;"15 a 17 anos";4.191
80091;"Vila Matilde";2014;"18 a 19 anos";2.920
80091;"Vila Matilde";2014;"Total da Seleção";25.220
80091;"Vila Matilde";2014;"Total Geral da População";105.332
80092;"Vila Medeiros";2014;"00 a 03 anos";7.021
80092;"Vila Medeiros";2014;"04 a 05 anos";3.039
80092;"Vila Medeiros";2014;"06 anos";1.469
80092;"Vila Medeiros";2014;"07 a 10 anos";5.874
80092;"Vila Medeiros";2014;"11 a 14 anos";6.348
80092;"Vila Medeiros";2014;"15 a 17 anos";5.297
80092;"Vila Medeiros";2014;"18 a 19 anos";3.682
80092;"Vila Medeiros";2014;"Total da Seleção";32.730
80092;"Vila Medeiros";2014;"Total Geral da População";126.851
80093;"Vila Prudente";2014;"00 a 03 anos";4.764
80093;"Vila Prudente";2014;"04 a 05 anos";2.192
80093;"Vila Prudente";2014;"06 anos";1.071
80093;"Vila Prudente";2014;"07 a 10 anos";4.251
80093;"Vila Prudente";2014;"11 a 14 anos";4.464
80093;"Vila Prudente";2014;"15 a 17 anos";3.733
80093;"Vila Prudente";2014;"18 a 19 anos";2.633
80093;"Vila Prudente";2014;"Total da Seleção";23.108
80093;"Vila Prudente";2014;"Total Geral da População";104.510
80094;"Vila Sônia";2014;"00 a 03 anos";6.531
80094;"Vila Sônia";2014;"04 a 05 anos";2.769
80094;"Vila Sônia";2014;"06 anos";1.330
80094;"Vila Sônia";2014;"07 a 10 anos";5.287
80094;"Vila Sônia";2014;"11 a 14 anos";5.641
80094;"Vila Sônia";2014;"15 a 17 anos";4.522
80094;"Vila Sônia";2014;"18 a 19 anos";3.159
80094;"Vila Sônia";2014;"Total da Seleção";29.239
80094;"Vila Sônia";2014;"Total Geral da População";114.377
